Country,Date,Open,High,Low,Close
AT,2002-04,4.08983,17.857,-3.852,6.72991
AT,2002-05,6.72991,25.38,5.554,14.1134
AT,2002-06,14.1134,30.305,6.807,18.2523
AT,2002-07,18.2523,29.36,8.565,18.8548
AT,2002-08,18.8548,27.085,11.547,17.7532
AT,2002-09,17.7532,24.169,0.911,11.6682
AT,2002-10,11.6682,17.795,-0.448,7.43755
AT,2002-11,7.43755,14.795,-4.964,4.70296
AT,2002-12,4.70296,7.357,-12.472,-2.27233
AT,2003-01,-2.27233,6.114,-17.103,-3.86633
AT,2003-02,-3.86633,7.692,-15.035,-5.51829
AT,2003-03,-5.51829,16.37,-5.901,3.29936
AT,2003-04,3.29936,21.87,-6.725,6.08577
AT,2003-05,6.08577,26.751,1.192,14.5778
AT,2003-06,14.5778,30.56,10.305,20.1731
AT,2003-07,20.1731,31.778,9.932,19.1787
AT,2003-08,19.1787,33.745,7.624,21.6745
AT,2003-09,21.6745,26.652,2.494,13.308
AT,2003-10,13.308,21.047,-8.243,4.82659
AT,2003-11,4.82659,13.48,-2.806,3.96589
AT,2003-12,3.96589,6.989,-12.87,-1.30034
AT,2004-01,-1.30034,3.46,-15.015,-4.97617
AT,2004-02,-4.97617,11.465,-12.201,-1.25655
AT,2004-03,-1.25655,19.213,-11.481,0.607376
AT,2004-04,0.607376,19.581,-1.33,7.69095
AT,2004-05,7.69095,22.494,0.997,10.6688
AT,2004-06,10.6688,26.227,6.582,15.1362
AT,2004-07,15.1362,27.936,7.072,17.3266
AT,2004-08,17.3266,28.997,9.074,18.4182
AT,2004-09,18.4182,24.451,4.658,13.3116
AT,2004-10,13.3116,22.863,-1.18,9.71366
AT,2004-11,9.71366,16.442,-5.009,2.28717
AT,2004-12,2.28717,6.091,-9.741,-1.69834
AT,2005-01,-1.69834,8.463,-13.156,-2.35471
AT,2005-02,-2.35471,2.47,-16.118,-5.42129
AT,2005-03,-5.42129,14.688,-19.122,0.688368
AT,2005-04,0.688368,18.655,-3.788,7.54196
AT,2005-05,7.54196,28.038,0.637,12.7329
AT,2005-06,12.7329,27.682,3.597,16.418
AT,2005-07,16.418,31.314,6.559,17.8009
AT,2005-08,17.8009,26.056,6.531,15.7233
AT,2005-09,15.7233,25.165,3.733,13.8669
AT,2005-10,13.8669,18.579,-1.025,8.87173
AT,2005-11,8.87173,13.306,-9.708,1.22895
AT,2005-12,1.22895,2.029,-14.053,-4.19462
AT,2006-01,-4.19462,0,-21.521,-7.44979
AT,2006-02,-7.44979,4.329,-15.833,-4.16628
AT,2006-03,-4.16628,15.587,-11.035,-0.707551
AT,2006-04,-0.707551,19.539,-4.272,7.79041
AT,2006-05,7.79041,22.595,1.507,11.8885
AT,2006-06,11.8885,28.115,2.47,16.2818
AT,2006-07,16.2818,30.55,10.064,20.9202
AT,2006-08,20.9202,26.264,6.902,14.7263
AT,2006-09,14.7263,25.586,6.416,15.3333
AT,2006-10,15.3333,22.559,-0.31,10.6886
AT,2006-11,10.6886,15.006,-4.708,4.53798
AT,2006-12,4.53798,12.564,-4.882,0.835414
AT,2007-01,0.835414,11.009,-10.583,1.61181
AT,2007-02,1.61181,9.974,-3.746,1.93994
AT,2007-03,1.93994,14.691,-5.431,3.89899
AT,2007-04,3.89899,21.689,-3.002,10.2357
AT,2007-05,10.2357,26.242,0.032,13.7561
AT,2007-06,13.7561,28.706,8.004,17.9809
AT,2007-07,17.9809,32.701,7.084,18.803
AT,2007-08,18.803,28.285,7.518,17.665
AT,2007-09,17.665,21.846,2.652,11.2592
AT,2007-10,11.2592,20.039,-2.012,6.86888
AT,2007-11,6.86888,12.607,-8.417,0.573558
AT,2007-12,0.573558,7.141,-10.281,-2.49293
AT,2008-01,-2.49293,9.16,-9.394,-0.261031
AT,2008-02,-0.261031,14.661,-11.306,1.09365
AT,2008-03,1.09365,13.836,-6.759,2.5097
AT,2008-04,2.5097,18.59,-4.141,7.24451
AT,2008-05,7.24451,27.695,3.156,13.3849
AT,2008-06,13.3849,28.851,5.151,17.4241
AT,2008-07,17.4241,27.144,8.754,17.829
AT,2008-08,17.829,26.79,8.203,17.7324
AT,2008-09,17.7324,27.862,1.078,12.0075
AT,2008-10,12.0075,19.683,0.492,9.22271
AT,2008-11,9.22271,16.854,-6.538,3.47291
AT,2008-12,3.47291,5.525,-10.816,-1.61769
AT,2009-01,-1.61769,3.156,-12.986,-4.88481
AT,2009-02,-4.88481,5.166,-12.416,-2.91262
AT,2009-03,-2.91262,11.489,-6.26,1.41839
AT,2009-04,1.41839,19.031,1.965,10.2856
AT,2009-05,10.2856,25.876,2.445,13.642
AT,2009-06,13.642,26.068,6.735,15.1937
AT,2009-07,15.1937,29.917,8.422,18.1848
AT,2009-08,18.1848,27.561,7.997,18.6971
AT,2009-09,18.6971,25.533,6.436,14.8039
AT,2009-10,14.8039,23.881,-3.672,7.31854
AT,2009-11,7.31854,14.37,-1.669,4.42212
AT,2009-12,4.42212,7.867,-15.502,-2.01959
AT,2010-01,-2.01959,4.324,-18.188,-5.96752
AT,2010-02,-5.96752,9.864,-13.421,-3.45842
AT,2010-03,-3.45842,16.38,-11.76,1.90982
AT,2010-04,1.90982,21.939,-2.03,7.43289
AT,2010-05,7.43289,22.529,2.367,11.353
AT,2010-06,11.353,28.359,7.345,16.006
AT,2010-07,16.006,30.419,9.795,19.7187
AT,2010-08,19.7187,27.421,5.34,16.9916
AT,2010-09,16.9916,20.948,4.016,11.6379
AT,2010-10,11.6379,16.532,-3.62,6.02153
AT,2010-11,6.02153,16.355,-9.113,3.91352
AT,2010-12,3.91352,3.615,-14.66,-5.01046
AT,2011-01,-5.01046,9.852,-10.886,-2.29889
AT,2011-02,-2.29889,11.292,-13.038,-1.70208
AT,2011-03,-1.70208,15.519,-8.111,3.16356
AT,2011-04,3.16356,21.768,-0.278,9.68117
AT,2011-05,9.68117,25.068,-1.452,13.2617
AT,2011-06,13.2617,27.407,7.717,16.5728
AT,2011-07,16.5728,29.323,7.721,16.7799
AT,2011-08,16.7799,32.679,7.348,19.1039
AT,2011-09,19.1039,28.856,6.671,15.8995
AT,2011-10,15.8995,23.293,-3.45,7.64624
AT,2011-11,7.64624,15.188,-3.647,2.58296
AT,2011-12,2.58296,7.992,-7.078,0.151985
AT,2012-01,0.151985,4.489,-12.367,-2.05628
AT,2012-02,-2.05628,8.478,-17.832,-5.97071
AT,2012-03,-5.97071,17.202,-5.897,5.11139
AT,2012-04,5.11139,24.736,-5.294,7.48916
AT,2012-05,7.48916,26.87,1.199,13.6201
AT,2012-06,13.6201,31.72,4.657,17.6427
AT,2012-07,17.6427,30.748,7.867,18.8743
AT,2012-08,18.8743,32.54,8.135,19.2164
AT,2012-09,19.2164,26.103,3.704,14.0512
AT,2012-10,14.0512,22.057,-6.793,8.16673
AT,2012-11,8.16673,13.294,-3.536,4.00816
AT,2012-12,4.00816,5.687,-12.389,-2.31424
AT,2013-01,-2.31424,6.34,-15.969,-3.10869
AT,2013-02,-3.10869,5.901,-11.592,-3.4632
AT,2013-03,-3.4632,12.25,-9.554,-0.327474
AT,2013-04,-0.327474,22.407,-6.142,7.96262
AT,2013-05,7.96262,21.502,2.795,11.3045
AT,2013-06,11.3045,29.599,4.997,15.2579
AT,2013-07,15.2579,32.413,8.029,19.7696
AT,2013-08,19.7696,32.556,9.2,18.8926
AT,2013-09,18.8926,25.368,4.698,12.865
AT,2013-10,12.865,20.666,-0.702,9.28089
AT,2013-11,9.28089,15.719,-7.636,2.787
AT,2013-12,2.787,8.945,-5.702,0.0924382
AT,2014-01,0.0924382,9.315,-8.895,0.153691
AT,2014-02,0.153691,8.721,-5.599,0.751625
AT,2014-03,0.751625,18.035,-3.04,5.55173
AT,2014-04,5.55173,19.348,-1.348,9.45207
AT,2014-05,9.45207,25.171,0.362,11.6639
AT,2014-06,11.6639,29.576,7.094,16.7347
AT,2014-07,16.7347,29.589,8.333,18.5394
AT,2014-08,18.5394,26.671,6.777,16.1542
AT,2014-09,16.1542,23.019,2.924,13.5021
AT,2014-10,13.5021,21.369,-1.069,9.96437
AT,2014-11,9.96437,14.895,-1.643,5.62527
AT,2014-12,5.62527,10.71,-9.64,0.183095
AT,2015-01,0.183095,10.929,-7.091,-0.811476
AT,2015-02,-0.811476,7.814,-11.174,-1.86913
AT,2015-03,-1.86913,12.825,-3.24,3.17286
AT,2015-04,3.17286,20.752,-4.163,7.40174
AT,2015-05,7.40174,23.321,4.129,12.5522
AT,2015-06,12.5522,27.081,6.911,16.9112
AT,2015-07,16.9112,32.577,8.878,21.0394
AT,2015-08,21.0394,31.926,10.09,20.7234
AT,2015-09,20.7234,30.552,2.66,13.0358
AT,2015-10,13.0358,18.586,-0.378,7.50072
AT,2015-11,7.50072,18.659,-5.004,5.45982
AT,2015-12,5.45982,10.905,-5.704,2.72612
AT,2016-01,2.72612,9.402,-12.179,-1.68147
AT,2016-02,-1.68147,13.263,-4.325,1.76147
AT,2016-03,1.76147,19.013,-4.398,2.64834
AT,2016-04,2.64834,20.701,-3.866,7.99357
AT,2016-05,7.99357,23.858,2.076,11.9849
AT,2016-06,11.9849,29.117,9.701,16.7935
AT,2016-07,16.7935,29.467,8.499,19.1446
AT,2016-08,19.1446,27.484,7.235,17.4179
AT,2016-09,17.4179,26.892,5.679,15.9433
AT,2016-10,15.9433,21.843,0.126,7.07975
AT,2016-11,7.07975,13.936,-5.928,2.40556
AT,2016-12,2.40556,8.349,-6.014,-0.902503
AT,2017-01,-0.902503,2.039,-14.708,-6.55322
AT,2017-02,-6.55322,13.598,-8.154,0.530173
AT,2017-03,0.530173,19.074,-3.16,5.61785
AT,2017-04,5.61785,19.498,-6.083,6.76606
AT,2017-05,6.76606,27.273,-0.405,13.3221
AT,2017-06,13.3221,29.574,5.845,18.6798
AT,2017-07,18.6798,29.789,9.294,19.1486
AT,2017-08,19.1486,32.631,8.618,19.5479
AT,2017-09,19.5479,22.364,4.955,11.836
AT,2017-10,11.836,21.885,-0.091,9.48053
AT,2017-11,9.48053,13.067,-4.741,2.43245
AT,2017-12,2.43245,7.153,-9.398,-1.37349
AT,2018-01,-1.37349,9.575,-5.897,0.614835
AT,2018-02,0.614835,5.088,-17.596,-4.58843
AT,2018-03,-4.58843,12.679,-15.621,0.54989
AT,2018-04,0.54989,23.645,0.084,11.7434
AT,2018-05,11.7434,24.93,6.812,15.0382
AT,2018-06,15.0382,27.458,7.255,17.4013
AT,2018-07,17.4013,29.737,8.538,19.319
AT,2018-08,19.319,30.307,6.892,20.4499
AT,2018-09,20.4499,26.395,1.059,14.9951
AT,2018-10,14.9951,20.539,2.714,10.3167
AT,2018-11,10.3167,15.902,-7.429,3.9885
AT,2018-12,3.9885,9.583,-8.338,-0.239591
AT,2019-01,-0.239591,4.002,-10.777,-3.43344
AT,2019-02,-3.43344,12.694,-7.549,0.799528
AT,2019-03,0.799528,17.024,-3.263,5.03884
AT,2019-04,5.03884,22.263,-0.409,8.57409
AT,2019-05,8.57409,20.798,-0.813,9.84379
AT,2019-06,9.84379,31.839,9.577,20.2045
AT,2019-07,20.2045,31.671,8.562,19.7804
AT,2019-08,19.7804,30.602,9.334,19.6212
AT,2019-09,19.6212,27.116,3.175,14.1531
AT,2019-10,14.1531,22.328,-0.486,10.27
AT,2019-11,10.27,15.789,-4.377,4.3803
AT,2019-12,4.3803,10.793,-6.281,0.677887
BE,1980-01,0,9.694,-10.409,-0.548845
BE,1980-02,-0.548845,12.141,-2.504,4.52414
BE,1980-03,4.52414,15.034,-4.082,4.82191
BE,1980-04,4.82191,21.339,0.931,7.4948
BE,1980-05,7.4948,21.189,1.494,11.4564
BE,1980-06,11.4564,24.722,6.909,14.6549
BE,1980-07,14.6549,28.304,6.468,15.5924
BE,1980-08,15.5924,27.048,7.662,17.091
BE,1980-09,17.091,23.386,7.212,15.1746
BE,1980-10,15.1746,18.164,1.014,9.12218
BE,1980-11,9.12218,13.397,-5.166,3.66673
BE,1980-12,3.66673,10.716,-5.443,2.35809
BE,1981-01,2.35809,9.213,-4.152,2.08235
BE,1981-02,2.08235,10.458,-6.824,0.934237
BE,1981-03,0.934237,17.423,-2.153,7.73098
BE,1981-04,7.73098,20.046,-2.089,8.27568
BE,1981-05,8.27568,23.981,0.346,12.6074
BE,1981-06,12.6074,23.82,6.167,14.4444
BE,1981-07,14.4444,26.79,9.197,16.319
BE,1981-08,16.319,27.849,8.758,16.7896
BE,1981-09,16.7896,23.023,7.701,14.4869
BE,1981-10,14.4869,18.773,1.788,8.52635
BE,1981-11,8.52635,15.442,-3.824,5.90752
BE,1981-12,5.90752,7.16,-10.566,-0.549868
BE,1982-01,-0.549868,10.015,-14.745,-0.0361035
BE,1982-02,-0.0361035,9.742,-3.976,2.13165
BE,1982-03,2.13165,16.964,-3.585,4.71875
BE,1982-04,4.71875,18.162,-1.87,7.17471
BE,1982-05,7.17471,24.765,0.899,12.4236
BE,1982-06,12.4236,26.082,5.922,16.2636
BE,1982-07,16.2636,28.711,9.633,18.2698
BE,1982-08,18.2698,27.227,8.261,16.8278
BE,1982-09,16.8278,26.269,6.778,16.1499
BE,1982-10,16.1499,19.439,4.123,10.3642
BE,1982-11,10.3642,16.496,-1.006,7.23683
BE,1982-12,7.23683,11.003,-3.038,2.56283
BE,1983-01,2.56283,12.113,-3.597,4.63845
BE,1983-02,4.63845,9.335,-8.881,-0.669406
BE,1983-03,-0.669406,12.761,-2.269,5.08254
BE,1983-04,5.08254,17.498,-2.125,8.03111
BE,1983-05,8.03111,20.853,4.724,10.3958
BE,1983-06,10.3958,25.117,5.396,15.6452
BE,1983-07,15.6452,29.359,8.665,19.8339
BE,1983-08,19.8339,27.719,9.098,17.9844
BE,1983-09,17.9844,24.141,6.741,14.0835
BE,1983-10,14.0835,23.706,-1.091,10.3235
BE,1983-11,10.3235,16.182,-5.181,5.30994
BE,1983-12,5.30994,11.974,-4.31,2.70286
BE,1984-01,2.70286,10.69,-3.744,2.39107
BE,1984-02,2.39107,8.859,-6.589,1.52805
BE,1984-03,1.52805,11.46,-2.449,3.59854
BE,1984-04,3.59854,20.351,-1.709,7.32437
BE,1984-05,7.32437,17.227,1.866,10.284
BE,1984-06,10.284,26.023,5.707,13.9878
BE,1984-07,13.9878,29.397,6.188,16.2799
BE,1984-08,16.2799,27.144,9.53,17.7768
BE,1984-09,17.7768,23.791,6.682,13.2286
BE,1984-10,13.2286,18.047,2.962,10.8133
BE,1984-11,10.8133,16.664,1.836,7.78718
BE,1984-12,7.78718,9.064,-2.626,3.10833
BE,1985-01,3.10833,7.848,-17.119,-3.91743
BE,1985-02,-3.91743,11.277,-14.908,-1.7591
BE,1985-03,-1.7591,12.742,-4.671,3.22783
BE,1985-04,3.22783,19.744,-1.428,7.96702
BE,1985-05,7.96702,26.082,2.601,12.7226
BE,1985-06,12.7226,26.033,5.551,13.6685
BE,1985-07,13.6685,26.648,9.417,17.2284
BE,1985-08,17.2284,26.636,8.347,15.7843
BE,1985-09,15.7843,24.939,5.417,14.487
BE,1985-10,14.487,23.78,0.088,9.96548
BE,1985-11,9.96548,14.596,-4.863,1.8873
BE,1985-12,1.8873,10.979,-6.47,4.17253
BE,1986-01,4.17253,9.763,-6.486,1.4942
BE,1986-02,1.4942,2.765,-11.851,-4.38084
BE,1986-03,-4.38084,15.271,-6.818,3.50737
BE,1986-04,3.50737,15.122,-3.994,5.65002
BE,1986-05,5.65002,23.571,3.092,12.6842
BE,1986-06,12.6842,27.638,6.137,16.1858
BE,1986-07,16.1858,27.187,8.181,16.9798
BE,1986-08,16.9798,29.064,7.725,15.5791
BE,1986-09,15.5791,19.844,4.286,11.7034
BE,1986-10,11.7034,22.486,2.931,11.4232
BE,1986-11,11.4232,14.479,-2.038,6.72013
BE,1986-12,6.72013,10.793,-3.328,3.60491
BE,1987-01,3.60491,9.656,-14.714,-3.53257
BE,1987-02,-3.53257,10.656,-11.472,0.678039
BE,1987-03,0.678039,12.319,-7.02,2.03784
BE,1987-04,2.03784,22.059,0.373,9.88216
BE,1987-05,9.88216,22.069,2.31,10.0093
BE,1987-06,10.0093,28.007,6.802,14.0657
BE,1987-07,14.0657,26.6,7.397,16.8185
BE,1987-08,16.8185,27.938,7.254,16.2485
BE,1987-09,16.2485,25.234,5.464,15.2451
BE,1987-10,15.2451,19.35,3.471,10.7639
BE,1987-11,10.7639,14.144,-0.846,5.43123
BE,1987-12,5.43123,12.485,-8.206,2.55611
BE,1988-01,2.55611,11.802,-0.807,5.0738
BE,1988-02,5.0738,9.306,-2.37,3.34442
BE,1988-03,3.34442,13.649,-2.533,4.77633
BE,1988-04,4.77633,21.947,-2.041,8.31902
BE,1988-05,8.31902,22.852,3.852,13.6239
BE,1988-06,13.6239,22.538,6.85,14.7709
BE,1988-07,14.7709,26.403,9.383,16.0372
BE,1988-08,16.0372,26.104,9.215,16.7699
BE,1988-09,16.7699,23.067,4.858,13.9597
BE,1988-10,13.9597,19.038,0.619,10.7896
BE,1988-11,10.7896,14.885,-4.283,4.82398
BE,1988-12,4.82398,10.502,0.172,5.80431
BE,1989-01,5.80431,9.53,-3.267,3.22659
BE,1989-02,3.22659,11.649,-2.545,4.20681
BE,1989-03,4.20681,18.755,-1.314,7.58208
BE,1989-04,7.58208,15.211,-1.733,6.81593
BE,1989-05,6.81593,25.643,3.481,14.1099
BE,1989-06,14.1099,26.194,5.394,15.1811
BE,1989-07,15.1811,29.935,8.143,18.1988
BE,1989-08,18.1988,27.998,9.051,17.5292
BE,1989-09,17.5292,26.129,8.058,15.4435
BE,1989-10,15.4435,20.376,3.534,11.9001
BE,1989-11,11.9001,15.09,-5.2,4.73179
BE,1989-12,4.73179,13.32,-3.187,3.7458
BE,1990-01,3.7458,12.051,-2.705,3.82874
BE,1990-02,3.82874,16.395,-2.095,6.57951
BE,1990-03,6.57951,19.719,0.721,7.56343
BE,1990-04,7.56343,21.243,-3.214,8.00768
BE,1990-05,8.00768,25.609,3.92,14.0338
BE,1990-06,14.0338,27.118,7.016,15.1013
BE,1990-07,15.1013,28.95,8.071,17.4776
BE,1990-08,17.4776,33.529,9.809,19.4528
BE,1990-09,19.4528,24.033,5.229,13.1808
BE,1990-10,13.1808,23.665,2.171,11.8765
BE,1990-11,11.8765,14.173,-2.425,5.51961
BE,1990-12,5.51961,10.756,-4.877,2.25326
BE,1991-01,2.25326,12.576,-5.822,2.2321
BE,1991-02,2.2321,14.284,-13.14,-1.0068
BE,1991-03,-1.0068,17.561,-1.939,7.95809
BE,1991-04,7.95809,20.899,-3.02,7.92779
BE,1991-05,7.92779,22.216,2.518,10.27
BE,1991-06,10.27,22.786,3.135,13.2808
BE,1991-07,13.2808,30.671,10.664,18.6257
BE,1991-08,18.6257,29.523,9.337,18.6431
BE,1991-09,18.6431,28.551,5.984,16.1004
BE,1991-10,16.1004,23.561,-0.064,10.1054
BE,1991-11,10.1054,14.707,-2.684,4.92586
BE,1991-12,4.92586,11.725,-7.901,1.98432
BE,1992-01,1.98432,9.381,-7.156,1.26802
BE,1992-02,1.26802,15.111,-4.302,3.59953
BE,1992-03,3.59953,15.227,0.356,6.41334
BE,1992-04,6.41334,17.728,-0.23,8.26122
BE,1992-05,8.26122,26.638,2.101,14.5182
BE,1992-06,14.5182,26.779,9.292,16.518
BE,1992-07,16.518,28.413,10.207,18.4907
BE,1992-08,18.4907,31.848,10.256,18.2297
BE,1992-09,18.2297,25.699,5.299,14.1903
BE,1992-10,14.1903,17.624,-0.741,7.66179
BE,1992-11,7.66179,14.678,-0.483,7.10807
BE,1992-12,7.10807,12.148,-7.738,2.57043
BE,1993-01,2.57043,12.584,-10.666,4.09603
BE,1993-02,4.09603,8.143,-4.354,1.65904
BE,1993-03,1.65904,17.326,-4.656,5.10332
BE,1993-04,5.10332,24.481,0.55,10.619
BE,1993-05,10.619,25.936,2.882,14.4106
BE,1993-06,14.4106,28.287,7.157,16.2775
BE,1993-07,16.2775,27.007,8.251,16.6043
BE,1993-08,16.6043,24.861,8.044,15.894
BE,1993-09,15.894,23.994,5.708,13.3202
BE,1993-10,13.3202,18.053,-0.223,8.46838
BE,1993-11,8.46838,15.81,-7.595,1.69322
BE,1993-12,1.69322,13.022,-3.167,4.17789
BE,1994-01,4.17789,10.684,-2.62,3.94207
BE,1994-02,3.94207,11.463,-7.79,1.5218
BE,1994-03,1.5218,17.967,-1.966,6.8366
BE,1994-04,6.8366,22.087,-1.006,7.94098
BE,1994-05,7.94098,21.094,2.53,12.1965
BE,1994-06,12.1965,27.817,6.191,15.3509
BE,1994-07,15.3509,30.991,9.25,20.8141
BE,1994-08,20.8141,31.32,8.838,17.6933
BE,1994-09,17.6933,21.811,7.23,13.4312
BE,1994-10,13.4312,20.093,-1.667,9.23735
BE,1994-11,9.23735,18.036,1.793,9.18279
BE,1994-12,9.18279,12.769,-4.587,4.78658
BE,1995-01,4.78658,10.791,-6.333,2.99217
BE,1995-02,2.99217,13.233,-1.783,5.84494
BE,1995-03,5.84494,14.565,-2.214,4.61157
BE,1995-04,4.61157,20.759,-1.979,8.75729
BE,1995-05,8.75729,24.832,1.827,12.5524
BE,1995-06,12.5524,28.029,4.922,14.377
BE,1995-07,14.377,31.294,9.713,20.0497
BE,1995-08,20.0497,30.711,10.343,19.4032
BE,1995-09,19.4032,21.269,6.006,13.7484
BE,1995-10,13.7484,23.202,0.601,12.6827
BE,1995-11,12.6827,16.382,-4.238,5.8412
BE,1995-12,5.8412,8.837,-10.177,-0.575996
BE,1996-01,-0.575996,9.145,-8.172,0.0283011
BE,1996-02,0.0283011,6.781,-8.567,-0.315333
BE,1996-03,-0.315333,15.427,-5.645,2.76017
BE,1996-04,2.76017,21.529,-4.3,8.58906
BE,1996-05,8.58906,24.837,0.635,10.5211
BE,1996-06,10.5211,30.235,6.923,15.6983
BE,1996-07,15.6983,28.087,6.638,16.7501
BE,1996-08,16.7501,29.604,8.186,17.2361
BE,1996-09,17.2361,20.984,5.161,12.4796
BE,1996-10,12.4796,19.509,3.349,10.2923
BE,1996-11,10.2923,15.064,-2.545,4.85151
BE,1996-12,4.85151,7.726,-13.392,-0.877645
BE,1997-01,-0.877645,8.874,-14.642,-2.46122
BE,1997-02,-2.46122,12.526,-3.263,4.7852
BE,1997-03,4.7852,16.703,-0.918,7.66832
BE,1997-04,7.66832,17.251,-3.01,7.42775
BE,1997-05,7.42775,25.656,0.986,12.508
BE,1997-06,12.508,25.334,6.245,15.6839
BE,1997-07,15.6839,26.151,9.336,17.3401
BE,1997-08,17.3401,30.32,12.809,20.7739
BE,1997-09,20.7739,24.681,4.577,14.7611
BE,1997-10,14.7611,22.814,-4.086,9.48336
BE,1997-11,9.48336,14.284,-1.656,6.14943
BE,1997-12,6.14943,12.412,-4.915,3.787
BE,1998-01,3.787,11.462,-7.15,3.25397
BE,1998-02,3.25397,14.842,-10.407,4.40916
BE,1998-03,4.40916,20.056,-4.442,6.64391
BE,1998-04,6.64391,20.521,-0.635,8.46845
BE,1998-05,8.46845,28.919,2.904,14.6484
BE,1998-06,14.6484,27.565,4.858,15.8034
BE,1998-07,15.8034,29.394,8.822,16.3764
BE,1998-08,16.3764,31.861,7.55,17.1193
BE,1998-09,17.1193,22.595,7.276,14.757
BE,1998-10,14.757,17.99,1.201,9.4844
BE,1998-11,9.4844,14.472,-9.658,2.81768
BE,1998-12,2.81768,12.077,-5.22,3.20019
BE,1999-01,3.20019,12.755,-4.781,4.24939
BE,1999-02,4.24939,9.654,-6.763,2.48475
BE,1999-03,2.48475,17.739,-0.67,6.56839
BE,1999-04,6.56839,19.161,-0.398,9.25494
BE,1999-05,9.25494,26.385,3.978,13.9406
BE,1999-06,13.9406,24.273,6.216,15.0138
BE,1999-07,15.0138,28.03,10.289,18.7089
BE,1999-08,18.7089,29.033,7.814,17.6832
BE,1999-09,17.6832,27.522,9.038,17.147
BE,1999-10,17.147,19.365,-0.81,9.98861
BE,1999-11,9.98861,15.669,-3.843,5.11531
BE,1999-12,5.11531,11.926,-3.765,3.63771
BE,2000-01,3.63771,10.248,-5.803,2.77033
BE,2000-02,2.77033,12.758,-1.588,4.78594
BE,2000-03,4.78594,15.114,-1.463,6.38752
BE,2000-04,6.38752,19.998,-2.467,9.24857
BE,2000-05,9.24857,25.923,6.459,14.4762
BE,2000-06,14.4762,29.174,6.619,16.0185
BE,2000-07,16.0185,23.5,7.762,15.427
BE,2000-08,15.427,27.305,8.596,17.5923
BE,2000-09,17.5923,25.297,7.968,15.4994
BE,2000-10,15.4994,19.295,5.286,10.6394
BE,2000-11,10.6394,13.207,3.12,6.99004
BE,2000-12,6.99004,12.999,-4.377,4.39025
BE,2001-01,4.39025,9.891,-8.059,1.83824
BE,2001-02,1.83824,11.73,-4.283,3.65003
BE,2001-03,3.65003,14.134,-3.495,5.30688
BE,2001-04,5.30688,19.056,-3.854,7.41983
BE,2001-05,7.41983,23.468,3.502,13.5761
BE,2001-06,13.5761,27.678,5.536,14.5858
BE,2001-07,14.5858,28.39,9.73,18.1343
BE,2001-08,18.1343,29.656,8.956,18.316
BE,2001-09,18.316,20.177,6.567,12.746
BE,2001-10,12.746,22.418,6.689,13.2286
BE,2001-11,13.2286,12.948,-2.051,5.72804
BE,2001-12,5.72804,12.227,-6.197,1.5052
BE,2002-01,1.5052,12,-10.034,2.49018
BE,2002-02,2.49018,12.484,-4.012,5.94025
BE,2002-03,5.94025,15.463,-2.63,6.34634
BE,2002-04,6.34634,19.601,-1.031,8.5378
BE,2002-05,8.5378,23.06,3.527,12.8382
BE,2002-06,12.8382,29.312,6.392,16.3007
BE,2002-07,16.3007,29.847,9.221,17.3301
BE,2002-08,17.3301,28.38,11.442,18.101
BE,2002-09,18.101,21.792,5.014,13.8755
BE,2002-10,13.8755,19.867,1.722,9.80499
BE,2002-11,9.80499,15.306,3.012,7.64738
BE,2002-12,7.64738,11.429,-9.114,3.02015
BE,2003-01,3.02015,12.177,-11.011,1.15865
BE,2003-02,1.15865,13.254,-8.42,0.548787
BE,2003-03,0.548787,18.328,-2.978,6.6948
BE,2003-04,6.6948,21.683,-4.205,8.85892
BE,2003-05,8.85892,26.037,3.74,13.1052
BE,2003-06,13.1052,25.995,9.243,18.1401
BE,2003-07,18.1401,29.461,10.765,18.5369
BE,2003-08,18.5369,32.779,10.071,19.6969
BE,2003-09,19.6969,27.167,4.673,14.6252
BE,2003-10,14.6252,20.514,-3.456,7.39152
BE,2003-11,7.39152,13.88,0.312,7.05905
BE,2003-12,7.05905,11.637,-4.163,2.98816
BE,2004-01,2.98816,11.105,-5.435,2.30752
BE,2004-02,2.30752,15.093,-4.063,3.65205
BE,2004-03,3.65205,18.514,-4.027,4.96984
BE,2004-04,4.96984,19.611,0.228,9.53406
BE,2004-05,9.53406,22.109,3.595,11.9689
BE,2004-06,11.9689,27.957,7.53,15.6701
BE,2004-07,15.6701,26.754,8.411,16.9589
BE,2004-08,16.9589,28.235,8.928,18.4024
BE,2004-09,18.4024,26.604,6.814,15.1702
BE,2004-10,15.1702,19.923,3.635,11.014
BE,2004-11,11.014,13.665,-2.902,5.48682
BE,2004-12,5.48682,8.995,-5.192,1.84709
BE,2005-01,1.84709,10.787,-3.615,3.74243
BE,2005-02,3.74243,11.681,-8.772,1.32087
BE,2005-03,1.32087,18.327,-6.85,5.82988
BE,2005-04,5.82988,21.073,0.368,9.49889
BE,2005-05,9.49889,28.494,1.79,12.4873
BE,2005-06,12.4873,29.691,4.913,16.8097
BE,2005-07,16.8097,27.664,9.198,17.8717
BE,2005-08,17.8717,28.924,8.762,16.3557
BE,2005-09,16.3557,26.927,6.107,16.0221
BE,2005-10,16.0221,21.781,3.829,13.108
BE,2005-11,13.108,17.881,-2.188,5.74587
BE,2005-12,5.74587,8.572,-3.95,2.65258
